lambda,transmittance,rsr,tau_wvp,tau_other_gas
2.28389,0.8459983,0.3367926410465278,0.01768436,0.14955363
2.284345,0.9174155,0.3183427636928752,0.017180435,0.06901431
2.2848,0.9565673,0.3000081393687559,0.015133439,0.02927074
2.285255,0.8720263,0.28211469267331735,0.01455209,0.12238355
2.2857099,0.93218946,0.26455970510249666,0.014384257,0.055834994
2.286165,0.9690948,0.24740713594781144,0.015126386,0.016266378
2.2866201,0.93694365,0.23097837736165533,0.019614914,0.045517277
2.287075,0.94717115,0.21487602448425017,0.024278611,0.029996863
2.28753,0.939941,0.20038234710374284,0.024291098,0.0376471
2.287985,0.9533392,0.18588107345626462,0.015280831,0.032503616
2.28844,0.9457029,0.17293193636535079,0.018399894,0.03742691
2.2888951,0.95369303,0.16002839259854798,0.023408158,0.024005232
2.28935,0.86977166,0.14816188853802673,0.017477017,0.12204755
2.289805,0.799052,0.13660405652136104,0.016815891,0.20751336
2.29026,0.8547632,0.12582587341482515,0.025214195,0.1317166
2.290715,0.94076717,0.11564232905954377,0.023034303,0.038025334
2.29117,0.8483573,0.10606524581590365,0.11074584,0.053707518
2.291625,0.8752535,0.09750117227011018,0.086537994,0.04670375
2.2920802,0.82983977,0.08918284415979696,0.1270026,0.05952008
2.2925348,0.84403086,0.08202153217293223,0.024920212,0.14464602
2.29299,0.94927347,0.07485270963338071,0.01938053,0.03267787
2.293445,0.9362863,0.06884215840784091,0.019681986,0.046152033
2.2939,0.8740155,0.06286084416946028,0.021657629,0.11299955
2.294355,0.9147881,0.057585139760746674,0.04164447,0.04741839
